item,image,multiple,word_czech,word_english,semantic_category,grammatical_gender,animacy,language,version,pos,item_ID,role_noun,animal_person,source,pos_category
Rudolf,NA,NA,Rudolf,Rudolf,NA,m,a,cz,words,noun,word_1833,NA,1,sociolex,m_noun_a
rybářka,NA,NA,rybářka,fisherwoman,NA,f,a,cz,words,noun,word_1848,NA,1,sociolex,f_noun_a
savec,NA,NA,savec,mammal,NA,m,a,cz,words,noun,word_1872,NA,2,sociolex,m_noun_a
ségra,NA,NA,ségra,sister,NA,f,a,cz,words,noun,word_1887,NA,1,sociolex,f_noun_a
sestra,NA,NA,sestra,sister,NA,f,a,cz,words,noun,word_1898,NA,1,sociolex,f_noun_a
Šimon,NA,NA,Šimon,Šimon,NA,m,a,cz,words,noun,word_1913,NA,1,sociolex,m_noun_a
škvor,NA,NA,škvor,earwig,NA,m,a,cz,words,noun,word_1944,NA,2,sociolex,m_noun_a
snacha,NA,NA,snacha,daughter in law,NA,f,a,cz,words,noun,word_1996,NA,1,sociolex,f_noun_a
Sofie,NA,NA,Sofie,Sofie,NA,f,a,cz,words,noun,word_2011,NA,1,sociolex,f_noun_a
sojka,NA,NA,sojka,jay (bird),NA,f,a,cz,words,noun,word_2013,NA,2,sociolex,f_noun_a
sráč,NA,NA,sráč,fucker,NA,m,a,cz,words,noun,word_2066,NA,1,sociolex,m_noun_a
srna,NA,NA,srna,doe,NA,f,a,cz,words,noun,word_2070,NA,2,sociolex,f_noun_a
strojvedoucí,NA,NA,strojvedoucí,train driver,NA,a,a,cz,words,noun,word_2126,NA,1,sociolex,other
strýc,NA,NA,strýc,uncle,NA,m,a,cz,words,noun,word_2128,NA,1,sociolex,m_noun_a
švagr,NA,NA,švagr,brother-in-law,NA,m,a,cz,words,noun,word_2142,NA,1,sociolex,m_noun_a
švagrová,NA,NA,švagrová,sister-in-law,NA,f,a,cz,words,noun,word_2143,NA,1,sociolex,f_noun_a
svině,NA,NA,svině,swine,NA,f,a,cz,words,noun,word_2157,NA,1,sociolex,f_noun_a
syn,NA,NA,syn,son,NA,m,a,cz,words,noun,word_2165,NA,1,sociolex,m_noun_a
synovec,NA,NA,synovec,nephew,NA,m,a,cz,words,noun,word_2167,NA,1,sociolex,m_noun_a
tarantule,NA,NA,tarantule,tarantula,NA,f,a,cz,words,noun,word_2184,NA,2,sociolex,f_noun_a
táta,NA,NA,táta,dad,NA,m,a,cz,words,noun,word_2185,NA,1,sociolex,m_noun_a
tchán,NA,NA,tchán,father-in-law,NA,m,a,cz,words,noun,word_2189,NA,1,sociolex,m_noun_a
tchoř,NA,NA,tchoř,weasel (animal),NA,m,a,cz,words,noun,word_2190,NA,2,sociolex,m_noun_a
tchýně,NA,NA,tchýně,mother-in-law,NA,f,a,cz,words,noun,word_2191,NA,1,sociolex,f_noun_a
Teodor,NA,NA,Teodor,Teodor,NA,m,a,cz,words,noun,word_2206,NA,1,sociolex,m_noun_a
teta,NA,NA,teta,aunt,NA,f,a,cz,words,noun,word_2226,NA,1,sociolex,f_noun_a
účetní,NA,NA,účetní,accountant,NA,a,a,cz,words,noun,word_2287,NA,1,sociolex,other
vedoucí,NA,NA,vedoucí,company leader,NA,a,a,cz,words,noun,word_2384,NA,1,sociolex,other
Věra,NA,NA,Věra,Věra,NA,f,a,cz,words,noun,word_2401,NA,1,sociolex,f_noun_a
veš,NA,NA,veš,louse,NA,f,a,cz,words,noun,word_2410,NA,2,sociolex,f_noun_a
Viktorie,NA,NA,Viktorie,Viktorie,NA,f,a,cz,words,noun,word_2428,NA,1,sociolex,f_noun_a
Vladimír,NA,NA,Vladimír,Vladimír,NA,m,a,cz,words,noun,word_2440,NA,1,sociolex,m_noun_a
vnučka,NA,NA,vnučka,granddaughter,NA,f,a,cz,words,noun,word_2457,NA,1,sociolex,f_noun_a
vnuk,NA,NA,vnuk,grandson,NA,m,a,cz,words,noun,word_2458,NA,1,sociolex,m_noun_a
všežravec,NA,NA,všežravec,omnivore,NA,m,a,cz,words,noun,word_2482,NA,2,sociolex,m_noun_a
vůl,NA,NA,vůl,asshole,NA,m,a,cz,words,noun,word_2487,NA,1,sociolex,m_noun_a
zeť,NA,NA,zeť,son-in-law,NA,m,a,cz,words,noun,word_2622,NA,1,sociolex,m_noun_a
zlosyn,NA,NA,zlosyn,villain,NA,m,a,cz,words,noun,word_2657,NA,1,sociolex,m_noun_a
zmije,NA,NA,zmije,viper,NA,f,a,cz,words,noun,word_2663,NA,2,sociolex,f_noun_a
zmrd,NA,NA,zmrd,motherfucker,NA,m,a,cz,words,noun,word_2665,NA,1,sociolex,m_noun_a
zvíře,NA,NA,zvíře,animal,NA,n,a,cz,words,noun,word_2696,NA,2,sociolex,other
ADHD,NA,NA,ADHD,ADHD,NA,m,i,cz,words,noun,word_4,NA,0,sociolex,m_noun_i
aerobik,NA,NA,aerobik,aerobics,NA,m,i,cz,words,noun,word_6,NA,0,sociolex,m_noun_i
Afghanistán,NA,NA,Afghanistán,Afghanistan,NA,m,i,cz,words,noun,word_7,NA,0,sociolex,m_noun_i
Afrika,NA,NA,Afrika,Africa,NA,f,i,cz,words,noun,word_8,NA,0,sociolex,f_noun_i
agresivita,NA,NA,agresivita,aggression,NA,f,i,cz,words,noun,word_9,NA,0,sociolex,f_noun_i
aids,NA,NA,aids,AIDS,NA,m,i,cz,words,noun,word_11,NA,0,sociolex,m_noun_i
akademie,NA,NA,akademie,academy,NA,f,i,cz,words,noun,word_12,NA,0,sociolex,f_noun_i
akát,NA,NA,akát,acacia,NA,m,i,cz,words,noun,word_13,NA,0,sociolex,m_noun_i
akné,NA,NA,akné,acne,NA,f,i,cz,words,noun,word_14,NA,0,sociolex,f_noun_i
aktivismus,NA,NA,aktivismus,activism,NA,m,i,cz,words,noun,word_15,NA,0,sociolex,m_noun_i
akupunktura,NA,NA,akupunktura,acupuncture,NA,f,i,cz,words,noun,word_17,NA,0,sociolex,f_noun_i
alergie,NA,NA,alergie,allergy,NA,f,i,cz,words,noun,word_19,NA,0,sociolex,f_noun_i
alkohol,NA,NA,alkohol,alcohol,NA,m,i,cz,words,noun,word_20,NA,0,sociolex,m_noun_i
altruismus,NA,NA,altruismus,altruism,NA,m,i,cz,words,noun,word_23,NA,0,sociolex,m_noun_i
alzheimer,NA,NA,alzheimer,Alzheimer's,NA,m,i,cz,words,noun,word_26,NA,0,sociolex,m_noun_i
anarchie,NA,NA,anarchie,anarchy,NA,f,i,cz,words,noun,word_30,NA,0,sociolex,f_noun_i
angličtina,NA,NA,angličtina,English (language),NA,f,i,cz,words,noun,word_35,NA,0,sociolex,f_noun_i
angrešt,NA,NA,angrešt,gooseberry,NA,m,i,cz,words,noun,word_36,NA,0,sociolex,m_noun_i
Antarktida,NA,NA,Antarktida,Antarctica,NA,f,i,cz,words,noun,word_37,NA,0,sociolex,f_noun_i
antikoncepce,NA,NA,antikoncepce,contraception,NA,f,i,cz,words,noun,word_38,NA,0,sociolex,f_noun_i
antisemitismus,NA,NA,antisemitismus,anti-Semitism,NA,m,i,cz,words,noun,word_39,NA,0,sociolex,m_noun_i
apatie,NA,NA,apatie,apathy,NA,f,i,cz,words,noun,word_40,NA,0,sociolex,f_noun_i
arašíd,NA,NA,arašíd,peanut,NA,m,i,cz,words,noun,word_41,NA,0,sociolex,m_noun_i
archeologie,NA,NA,archeologie,archeology,NA,f,i,cz,words,noun,word_42,NA,0,sociolex,f_noun_i
architektura,NA,NA,architektura,architecture,NA,f,i,cz,words,noun,word_45,NA,0,sociolex,f_noun_i
Argentina,NA,NA,Argentina,Argentina,NA,f,i,cz,words,noun,word_46,NA,0,sociolex,f_noun_i
Arktida,NA,NA,Arktida,The Arctic,NA,f,i,cz,words,noun,word_47,NA,0,sociolex,f_noun_i
arkýř,NA,NA,arkýř,bay window,NA,m,i,cz,words,noun,word_48,NA,0,sociolex,m_noun_i
armáda,NA,NA,armáda,army,NA,f,i,cz,words,noun,word_49,NA,0,sociolex,f_noun_i
artróza,NA,NA,artróza,arthritis,NA,f,i,cz,words,noun,word_51,NA,0,sociolex,f_noun_i
Asie,NA,NA,Asie,Asia,NA,f,i,cz,words,noun,word_55,NA,0,sociolex,f_noun_i
astronomie,NA,NA,astronomie,astronomy,NA,f,i,cz,words,noun,word_60,NA,0,sociolex,f_noun_i
ateismus,NA,NA,ateismus,atheism,NA,m,i,cz,words,noun,word_61,NA,0,sociolex,m_noun_i
atletika,NA,NA,atletika,athletics,NA,f,i,cz,words,noun,word_65,NA,0,sociolex,f_noun_i
atomovka,NA,NA,atomovka,atom bomb,NA,f,i,cz,words,noun,word_67,NA,0,sociolex,f_noun_i
Austrálie,NA,NA,Austrálie,Australia,NA,f,i,cz,words,noun,word_68,NA,0,sociolex,f_noun_i
autíčko,NA,NA,autíčko,toy car,NA,n,i,cz,words,noun,word_69,NA,0,sociolex,other
autismus,NA,NA,autismus,autism,NA,m,i,cz,words,noun,word_70,NA,0,sociolex,m_noun_i
autorita,NA,NA,autorita,authority,NA,f,i,cz,words,noun,word_76,NA,0,sociolex,f_noun_i
azyl,NA,NA,azyl,asylum,NA,m,i,cz,words,noun,word_81,NA,0,sociolex,m_noun_i
balet,NA,NA,balet,ballet,NA,m,i,cz,words,noun,word_88,NA,0,sociolex,m_noun_i
bambus,NA,NA,bambus,bamboo,NA,m,i,cz,words,noun,word_89,NA,0,sociolex,m_noun_i
banka,NA,NA,banka,bank,NA,f,i,cz,words,noun,word_90,NA,0,sociolex,f_noun_i
bar,NA,NA,bar,bar,NA,m,i,cz,words,noun,word_91,NA,0,sociolex,m_noun_i
baret,NA,NA,baret,beret,NA,m,i,cz,words,noun,word_92,NA,0,sociolex,m_noun_i
baroko,NA,NA,baroko,baroque,NA,n,i,cz,words,noun,word_97,NA,0,sociolex,other
barva,NA,NA,barva,colour,NA,f,i,cz,words,noun,word_98,NA,0,sociolex,f_noun_i
báseň,NA,NA,báseň,poem,NA,f,i,cz,words,noun,word_99,NA,0,sociolex,f_noun_i
basketbal,NA,NA,basketbal,basketball,NA,m,i,cz,words,noun,word_100,NA,0,sociolex,m_noun_i
bázlivost,NA,NA,bázlivost,shyness,NA,f,i,cz,words,noun,word_108,NA,0,sociolex,f_noun_i
beďar,NA,NA,beďar,pimple,NA,m,i,cz,words,noun,word_109,NA,0,sociolex,m_noun_i
bedla,NA,NA,bedla,mushroom (food),NA,f,i,cz,words,noun,word_110,NA,0,sociolex,f_noun_i
beletrie,NA,NA,beletrie,fiction,NA,f,i,cz,words,noun,word_112,NA,0,sociolex,f_noun_i
Bělorusko,NA,NA,Bělorusko,Belarus,NA,n,i,cz,words,noun,word_113,NA,0,sociolex,other
Berlín,NA,NA,Berlín,Berlin,NA,m,i,cz,words,noun,word_114,NA,0,sociolex,m_noun_i
běžkování,NA,NA,běžkování,cross-country skiing,NA,n,i,cz,words,noun,word_120,NA,0,sociolex,other
biologie,NA,NA,biologie,biology,NA,f,i,cz,words,noun,word_132,NA,0,sociolex,f_noun_i
blbost,NA,NA,blbost,crap,NA,f,i,cz,words,noun,word_139,NA,0,sociolex,f_noun_i
blog,NA,NA,blog,blog,NA,m,i,cz,words,noun,word_141,NA,0,sociolex,m_noun_i
blůza,NA,NA,blůza,blouse,NA,f,i,cz,words,noun,word_145,NA,0,sociolex,f_noun_i
bolest,NA,NA,bolest,pain,NA,f,i,cz,words,noun,word_153,NA,0,sociolex,f_noun_i
borovice,NA,NA,borovice,pine (tree/wood),NA,f,i,cz,words,noun,word_155,NA,0,sociolex,f_noun_i
bramborák,NA,NA,bramborák,potato pancakes,NA,m,i,cz,words,noun,word_164,NA,0,sociolex,m_noun_i
Bratislava,NA,NA,Bratislava,Bratislava,NA,f,i,cz,words,noun,word_169,NA,0,sociolex,f_noun_i
Brazílie,NA,NA,Brazílie,Brazil,NA,f,i,cz,words,noun,word_172,NA,0,sociolex,f_noun_i
breakdance,NA,NA,breakdance,breakdance,NA,m,i,cz,words,noun,word_173,NA,0,sociolex,m_noun_i
břicho,NA,NA,břicho,belly,NA,n,i,cz,words,noun,word_175,NA,0,sociolex,other
bříza,NA,NA,bříza,birch,NA,f,i,cz,words,noun,word_178,NA,0,sociolex,f_noun_i
Brno,NA,NA,Brno,Brno,NA,n,i,cz,words,noun,word_179,NA,0,sociolex,other
broskvoň,NA,NA,broskvoň,peach tree,NA,f,i,cz,words,noun,word_182,NA,0,sociolex,f_noun_i
Brusel,NA,NA,Brusel,Brussels,NA,m,i,cz,words,noun,word_183,NA,0,sociolex,m_noun_i
buchta,NA,NA,buchta,cake,NA,f,i,cz,words,noun,word_190,NA,0,sociolex,f_noun_i
buddhismus,NA,NA,buddhismus,buddhism,NA,m,i,cz,words,noun,word_191,NA,0,sociolex,m_noun_i
budík,NA,NA,budík,alarm clock,NA,m,i,cz,words,noun,word_194,NA,0,sociolex,m_noun_i
buk,NA,NA,buk,beech,NA,m,i,cz,words,noun,word_196,NA,0,sociolex,m_noun_i
bunda,NA,NA,bunda,jacket,NA,f,i,cz,words,noun,word_198,NA,0,sociolex,f_noun_i
buřt,NA,NA,buřt,sausage,NA,m,i,cz,words,noun,word_199,NA,0,sociolex,m_noun_i
burza,NA,NA,burza,stock exchange,NA,f,i,cz,words,noun,word_200,NA,0,sociolex,f_noun_i
byznys,NA,NA,byznys,business,NA,m,i,cz,words,noun,word_205,NA,0,sociolex,m_noun_i
čaj,NA,NA,čaj,tea,NA,m,i,cz,words,noun,word_206,NA,0,sociolex,m_noun_i
čajovna,NA,NA,čajovna,tearoom,NA,f,i,cz,words,noun,word_207,NA,0,sociolex,f_noun_i
časopis,NA,NA,časopis,magazine (publication),NA,m,i,cz,words,noun,word_208,NA,0,sociolex,m_noun_i
Čechy,NA,NA,Čechy,Bohemia,NA,f,i,cz,words,noun,word_212,NA,0,sociolex,f_noun_i
cédéčko,NA,NA,cédéčko,CD,NA,n,i,cz,words,noun,word_213,NA,0,sociolex,other
celer,NA,NA,celer,celery,NA,m,i,cz,words,noun,word_216,NA,0,sociolex,m_noun_i
čelo,NA,NA,čelo,forehead,NA,n,i,cz,words,noun,word_217,NA,0,sociolex,other
centralismus,NA,NA,centralismus,centralism,NA,m,i,cz,words,noun,word_218,NA,0,sociolex,m_noun_i
centrum,NA,NA,centrum,centre,NA,n,i,cz,words,noun,word_219,NA,0,sociolex,other
čepice,NA,NA,čepice,hat,NA,f,i,cz,words,noun,word_220,NA,0,sociolex,f_noun_i
České Budějovice,NA,NA,České Budějovice,České Budějovice,NA,f,i,cz,words,noun,word_236,NA,0,sociolex,f_noun_i
Česko,NA,NA,Česko,Czech Republic,NA,n,i,cz,words,noun,word_237,NA,0,sociolex,other
Československo,NA,NA,Československo,Czechoslovakia,NA,n,i,cz,words,noun,word_238,NA,0,sociolex,other
cesta,NA,NA,cesta,way,NA,f,i,cz,words,noun,word_239,NA,0,sociolex,f_noun_i
čeština,NA,NA,čeština,Czech (language),NA,f,i,cz,words,noun,word_240,NA,0,sociolex,f_noun_i
chalupa,NA,NA,chalupa,cottage,NA,f,i,cz,words,noun,word_243,NA,0,sociolex,f_noun_i
chamtivost,NA,NA,chamtivost,greed,NA,f,i,cz,words,noun,word_244,NA,0,sociolex,f_noun_i
chat,NA,NA,chat,chat,NA,m,i,cz,words,noun,word_248,NA,0,sociolex,m_noun_i
chata,NA,NA,chata,hut,NA,f,i,cz,words,noun,word_249,NA,0,sociolex,f_noun_i
chemie,NA,NA,chemie,chemistry (science),NA,f,i,cz,words,noun,word_252,NA,0,sociolex,f_noun_i
chilli,NA,NA,chilli,chilli,NA,n,i,cz,words,noun,word_253,NA,0,sociolex,other
chipsy,NA,NA,chipsy,chips,NA,m,i,cz,words,noun,word_254,NA,0,sociolex,m_noun_i
chleba,NA,NA,chleba,bread,NA,m,i,cz,words,noun,word_260,NA,0,sociolex,m_noun_i
chlup,NA,NA,chlup,hair,NA,m,i,cz,words,noun,word_261,NA,0,sociolex,m_noun_i
Chorvatsko,NA,NA,Chorvatsko,Croatia,NA,n,i,cz,words,noun,word_271,NA,0,sociolex,other
chrám,NA,NA,chrám,temple (worship),NA,m,i,cz,words,noun,word_273,NA,0,sociolex,m_noun_i
chřipka,NA,NA,chřipka,flu,NA,f,i,cz,words,noun,word_275,NA,0,sociolex,f_noun_i
chryzantéma,NA,NA,chryzantéma,chrysanthemum,NA,f,i,cz,words,noun,word_276,NA,0,sociolex,f_noun_i
chuť,NA,NA,chuť,taste,NA,f,i,cz,words,noun,word_280,NA,0,sociolex,f_noun_i
Čína,NA,NA,Čína,China,NA,f,i,cz,words,noun,word_288,NA,0,sociolex,f_noun_i
činohra,NA,NA,činohra,drama,NA,f,i,cz,words,noun,word_289,NA,0,sociolex,f_noun_i
činžák,NA,NA,činžák,apartment building,NA,m,i,cz,words,noun,word_290,NA,0,sociolex,m_noun_i
církev,NA,NA,církev,the Church (institution),NA,f,i,cz,words,noun,word_291,NA,0,sociolex,f_noun_i
cirkus,NA,NA,cirkus,circus,NA,m,i,cz,words,noun,word_292,NA,0,sociolex,m_noun_i
císařství,NA,NA,císařství,empire,NA,n,i,cz,words,noun,word_293,NA,0,sociolex,other
civilizace,NA,NA,civilizace,civilization,NA,f,i,cz,words,noun,word_300,NA,0,sociolex,f_noun_i
cola,NA,NA,cola,cola,NA,f,i,cz,words,noun,word_306,NA,0,sociolex,f_noun_i
country,NA,NA,country,country (music),NA,f,i,cz,words,noun,word_307,NA,0,sociolex,f_noun_i
covid,NA,NA,covid,covid,NA,m,i,cz,words,noun,word_309,NA,0,sociolex,m_noun_i
ctnost,NA,NA,ctnost,virtue,NA,f,i,cz,words,noun,word_310,NA,0,sociolex,f_noun_i
cukr,NA,NA,cukr,sugar,NA,m,i,cz,words,noun,word_313,NA,0,sociolex,m_noun_i
dabing,NA,NA,dabing,dubbing,NA,m,i,cz,words,noun,word_321,NA,0,sociolex,m_noun_i
daň,NA,NA,daň,tax,NA,f,i,cz,words,noun,word_322,NA,0,sociolex,f_noun_i
Dánsko,NA,NA,Dánsko,Denmark,NA,n,i,cz,words,noun,word_323,NA,0,sociolex,other
dechovka,NA,NA,dechovka,brass music,NA,f,i,cz,words,noun,word_336,NA,0,sociolex,f_noun_i
dějepis,NA,NA,dějepis,history,NA,m,i,cz,words,noun,word_340,NA,0,sociolex,m_noun_i
děloha,NA,NA,děloha,womb,NA,f,i,cz,words,noun,word_344,NA,0,sociolex,f_noun_i
demence,NA,NA,demence,dementia,NA,f,i,cz,words,noun,word_345,NA,0,sociolex,f_noun_i
demokracie,NA,NA,demokracie,democracy,NA,f,i,cz,words,noun,word_346,NA,0,sociolex,f_noun_i
deodorant,NA,NA,deodorant,deodorant,NA,m,i,cz,words,noun,word_351,NA,0,sociolex,m_noun_i
depilátor,NA,NA,depilátor,epilator,NA,m,i,cz,words,noun,word_352,NA,0,sociolex,m_noun_i
deprese,NA,NA,deprese,depression,NA,f,i,cz,words,noun,word_353,NA,0,sociolex,f_noun_i
děs,NA,NA,děs,dread,NA,m,i,cz,words,noun,word_355,NA,0,sociolex,m_noun_i
detektivka,NA,NA,detektivka,detective story,NA,f,i,cz,words,noun,word_359,NA,0,sociolex,f_noun_i
dětství,NA,NA,dětství,childhood,NA,n,i,cz,words,noun,word_362,NA,0,sociolex,other
deviace,NA,NA,deviace,deviation,NA,f,i,cz,words,noun,word_363,NA,0,sociolex,f_noun_i
dezert,NA,NA,dezert,dessert,NA,m,i,cz,words,noun,word_364,NA,0,sociolex,m_noun_i
dieta,NA,NA,dieta,diet,NA,f,i,cz,words,noun,word_365,NA,0,sociolex,f_noun_i
diktatura,NA,NA,diktatura,dictatorship,NA,f,i,cz,words,noun,word_367,NA,0,sociolex,f_noun_i
disketa,NA,NA,disketa,floppy disk,NA,f,i,cz,words,noun,word_372,NA,0,sociolex,f_noun_i
diskont,NA,NA,diskont,discount retailer,NA,m,i,cz,words,noun,word_373,NA,0,sociolex,m_noun_i
diskotéka,NA,NA,diskotéka,discotheque,NA,f,i,cz,words,noun,word_374,NA,0,sociolex,f_noun_i
divadlo,NA,NA,divadlo,theatre,NA,n,i,cz,words,noun,word_376,NA,0,sociolex,other
dlaň,NA,NA,dlaň,palm (hand),NA,f,i,cz,words,noun,word_380,NA,0,sociolex,f_noun_i
dluh,NA,NA,dluh,debt,NA,m,i,cz,words,noun,word_383,NA,0,sociolex,m_noun_i
dobročinnost,NA,NA,dobročinnost,charity,NA,f,i,cz,words,noun,word_385,NA,0,sociolex,f_noun_i
dort,NA,NA,dort,cake,NA,m,i,cz,words,noun,word_401,NA,0,sociolex,m_noun_i
dospělost,NA,NA,dospělost,adulthood,NA,f,i,cz,words,noun,word_404,NA,0,sociolex,f_noun_i
dospívání,NA,NA,dospívání,adolescence,NA,n,i,cz,words,noun,word_406,NA,0,sociolex,other
dres,NA,NA,dres,outfit,NA,m,i,cz,words,noun,word_414,NA,0,sociolex,m_noun_i
dřevo,NA,NA,dřevo,wood,NA,n,i,cz,words,noun,word_417,NA,0,sociolex,other
dřez,NA,NA,dřez,sink,NA,m,i,cz,words,noun,word_418,NA,0,sociolex,m_noun_i
droga,NA,NA,droga,drug,NA,f,i,cz,words,noun,word_419,NA,0,sociolex,f_noun_i
dron,NA,NA,dron,drone,NA,m,i,cz,words,noun,word_420,NA,0,sociolex,m_noun_i
droždí,NA,NA,droždí,yeast,NA,n,i,cz,words,noun,word_421,NA,0,sociolex,other
drůbeží,NA,NA,drůbeží,poultry,NA,n,i,cz,words,noun,word_422,NA,0,sociolex,other
držka,NA,NA,držka,gob,NA,f,i,cz,words,noun,word_426,NA,0,sociolex,f_noun_i
dub,NA,NA,dub,oak,NA,m,i,cz,words,noun,word_428,NA,0,sociolex,m_noun_i
dupačky,NA,NA,dupačky,romper,NA,f,i,cz,words,noun,word_430,NA,0,sociolex,f_noun_i
duše,NA,NA,duše,soul,NA,f,i,cz,words,noun,word_431,NA,0,sociolex,f_noun_i
dým,NA,NA,dým,smoke,NA,m,i,cz,words,noun,word_436,NA,0,sociolex,m_noun_i
e-mail,NA,NA,e-mail,e-mail,NA,m,i,cz,words,noun,word_437,NA,0,sociolex,m_noun_i
Egypt,NA,NA,Egypt,Egypt,NA,m,i,cz,words,noun,word_439,NA,0,sociolex,m_noun_i
ekologie,NA,NA,ekologie,ecology,NA,f,i,cz,words,noun,word_441,NA,0,sociolex,f_noun_i
ekonomie,NA,NA,ekonomie,economics,NA,f,i,cz,words,noun,word_444,NA,0,sociolex,f_noun_i
ekonomika,NA,NA,ekonomika,economy,NA,f,i,cz,words,noun,word_445,NA,0,sociolex,f_noun_i
elektrárna,NA,NA,elektrárna,power station,NA,f,i,cz,words,noun,word_447,NA,0,sociolex,f_noun_i
elektřina,NA,NA,elektřina,electricity,NA,f,i,cz,words,noun,word_450,NA,0,sociolex,f_noun_i
emancipace,NA,NA,emancipace,emancipation,NA,f,i,cz,words,noun,word_454,NA,0,sociolex,f_noun_i
emigrace,NA,NA,emigrace,emigration,NA,f,i,cz,words,noun,word_455,NA,0,sociolex,f_noun_i
environmentalismus,NA,NA,environmentalismus,environmentalism,NA,m,i,cz,words,noun,word_460,NA,0,sociolex,m_noun_i
epidemie,NA,NA,epidemie,epidemic,NA,f,i,cz,words,noun,word_461,NA,0,sociolex,f_noun_i
epos,NA,NA,epos,epic (poetry),NA,m,i,cz,words,noun,word_462,NA,0,sociolex,m_noun_i
erotika,NA,NA,erotika,erotica,NA,f,i,cz,words,noun,word_463,NA,0,sociolex,f_noun_i
espresso,NA,NA,espresso,espresso,NA,n,i,cz,words,noun,word_464,NA,0,sociolex,other
Estonsko,NA,NA,Estonsko,Estonia,NA,n,i,cz,words,noun,word_465,NA,0,sociolex,other
estrogen,NA,NA,estrogen,estrogen,NA,m,i,cz,words,noun,word_466,NA,0,sociolex,m_noun_i
evoluce,NA,NA,evoluce,evolution,NA,f,i,cz,words,noun,word_467,NA,0,sociolex,f_noun_i
Evropa,NA,NA,Evropa,Europe,NA,f,i,cz,words,noun,word_468,NA,0,sociolex,f_noun_i
exil,NA,NA,exil,exile,NA,m,i,cz,words,noun,word_473,NA,0,sociolex,m_noun_i
exotika,NA,NA,exotika,exoticism,NA,f,i,cz,words,noun,word_475,NA,0,sociolex,f_noun_i
extáze,NA,NA,extáze,ecstasy,NA,f,i,cz,words,noun,word_476,NA,0,sociolex,f_noun_i
fašizmus,NA,NA,fašizmus,fascism,NA,m,i,cz,words,noun,word_488,NA,0,sociolex,m_noun_i
fastfood,NA,NA,fastfood,fast food restaurant,NA,m,i,cz,words,noun,word_489,NA,0,sociolex,m_noun_i
fax,NA,NA,fax,fax,NA,m,i,cz,words,noun,word_490,NA,0,sociolex,m_noun_i
federalismus,NA,NA,federalismus,federalism,NA,m,i,cz,words,noun,word_491,NA,0,sociolex,m_noun_i
feminismus,NA,NA,feminismus,feminism,NA,m,i,cz,words,noun,word_492,NA,0,sociolex,m_noun_i
fén,NA,NA,fén,hairdryer,NA,m,i,cz,words,noun,word_493,NA,0,sociolex,m_noun_i
filet,NA,NA,filet,fillet,NA,m,i,cz,words,noun,word_501,NA,0,sociolex,m_noun_i
film,NA,NA,film,film,NA,m,i,cz,words,noun,word_503,NA,0,sociolex,m_noun_i
filosofie,NA,NA,filosofie,philosophy,NA,f,i,cz,words,noun,word_504,NA,0,sociolex,f_noun_i
filozofie,NA,NA,filozofie,philosophy,NA,f,i,cz,words,noun,word_505,NA,0,sociolex,f_noun_i
Finsko,NA,NA,Finsko,Finland,NA,n,i,cz,words,noun,word_506,NA,0,sociolex,other
firma,NA,NA,firma,company,NA,f,i,cz,words,noun,word_507,NA,0,sociolex,f_noun_i
flashdisk,NA,NA,flashdisk,flash drive,NA,m,i,cz,words,noun,word_508,NA,0,sociolex,m_noun_i
florbal,NA,NA,florbal,floorball,NA,m,i,cz,words,noun,word_509,NA,0,sociolex,m_noun_i
folklor,NA,NA,folklor,folklore,NA,m,i,cz,words,noun,word_510,NA,0,sociolex,m_noun_i
formule,NA,NA,formule,formula,NA,f,i,cz,words,noun,word_511,NA,0,sociolex,f_noun_i
fotbal,NA,NA,fotbal,football,NA,m,i,cz,words,noun,word_512,NA,0,sociolex,m_noun_i
frak,NA,NA,frak,tailcoat,NA,m,i,cz,words,noun,word_518,NA,0,sociolex,m_noun_i
Francie,NA,NA,Francie,France,NA,f,i,cz,words,noun,word_519,NA,0,sociolex,f_noun_i
francouzština,NA,NA,francouzština,French (language),NA,f,i,cz,words,noun,word_522,NA,0,sociolex,f_noun_i
frustrace,NA,NA,frustrace,frustration,NA,f,i,cz,words,noun,word_524,NA,0,sociolex,f_noun_i
fyzika,NA,NA,fyzika,physics,NA,f,i,cz,words,noun,word_529,NA,0,sociolex,f_noun_i
galerie,NA,NA,galerie,gallery,NA,f,i,cz,words,noun,word_530,NA,0,sociolex,f_noun_i
garáž,NA,NA,garáž,garage,NA,f,i,cz,words,noun,word_531,NA,0,sociolex,f_noun_i
gender,NA,NA,gender,gender,NA,m,i,cz,words,noun,word_533,NA,0,sociolex,m_noun_i
gerbera,NA,NA,gerbera,gerbera (daisy),NA,f,i,cz,words,noun,word_534,NA,0,sociolex,f_noun_i
gól,NA,NA,gól,goal,NA,m,i,cz,words,noun,word_536,NA,0,sociolex,m_noun_i
golf,NA,NA,golf,golf,NA,m,i,cz,words,noun,word_537,NA,0,sociolex,m_noun_i
gotika,NA,NA,gotika,gothic,NA,f,i,cz,words,noun,word_539,NA,0,sociolex,f_noun_i
gramofon,NA,NA,gramofon,gramophone,NA,m,i,cz,words,noun,word_540,NA,0,sociolex,m_noun_i
granát,NA,NA,granát,grenade,NA,m,i,cz,words,noun,word_541,NA,0,sociolex,m_noun_i
gymnastika,NA,NA,gymnastika,gymnastics,NA,f,i,cz,words,noun,word_547,NA,0,sociolex,f_noun_i
